1.000000	1750.410507
2.000000	252.519113
3.000000	132.047616
4.000000	59.615518
5.000000	63.211369
6.000000	38.352213
7.000000	27.809411
8.000000	17.266610
9.000000	13.244039
10.000000	9.221469
11.000000	7.966363
12.000000	6.711258
13.000000	5.456153
14.000000	4.201047
15.000000	2.945942
16.000000	2.625005
17.000000	2.304067
18.000000	1.983130
19.000000	1.662193
20.000000	1.341255
21.000000	1.256422
22.000000	1.171588
23.000000	1.086754
24.000000	1.001921
25.000000	0.917087
26.000000	0.832253
27.000000	0.747420
28.000000	0.662586
29.000000	0.577752
30.000000	0.492919
31.000000	0.471671
32.000000	0.450422
33.000000	0.429174
34.000000	0.407926
35.000000	0.386678
36.000000	0.365429
37.000000	0.344181
38.000000	0.322933
39.000000	0.301685
40.000000	0.280436
41.000000	0.272611
42.000000	0.264785
43.000000	0.256959
44.000000	0.249134
45.000000	0.241308
46.000000	0.233482
47.000000	0.225657
48.000000	0.217831
49.000000	0.210005
50.000000	0.202180
51.000000	0.198527
52.000000	0.194875
53.000000	0.191223
54.000000	0.187571
55.000000	0.183919
56.000000	0.180266
57.000000	0.176614
58.000000	0.172962
59.000000	0.169310
60.000000	0.165658
61.000000	0.164030
62.000000	0.162401
63.000000	0.160773
64.000000	0.159145
65.000000	0.157517
66.000000	0.155888
67.000000	0.154260
68.000000	0.152632
69.000000	0.151004
70.000000	0.149375
71.000000	0.147747
72.000000	0.146119
73.000000	0.144491
74.000000	0.142862
75.000000	0.141234
76.000000	0.139606
77.000000	0.137978
78.000000	0.136350
79.000000	0.134721
80.000000	0.133093
81.000000	0.132350
82.000000	0.131608
83.000000	0.130865
84.000000	0.130122
85.000000	0.129380
86.000000	0.128637
87.000000	0.127894
88.000000	0.127152
89.000000	0.126409
90.000000	0.125667
91.000000	0.124924
92.000000	0.124181
93.000000	0.123439
94.000000	0.122696
95.000000	0.121953
96.000000	0.121211
97.000000	0.120468
98.000000	0.119725
99.000000	0.118983
100.000000	0.118240
101.000000	0.117881
102.000000	0.117522
103.000000	0.117164
104.000000	0.116805
105.000000	0.116446
106.000000	0.116087
107.000000	0.115729
108.000000	0.115370
109.000000	0.115011
110.000000	0.114652
111.000000	0.114293
112.000000	0.113935
113.000000	0.113576
114.000000	0.113217
115.000000	0.112858
116.000000	0.112499
117.000000	0.112141
118.000000	0.111782
119.000000	0.111423
120.000000	0.111064
121.000000	0.110705
122.000000	0.110347
123.000000	0.109988
124.000000	0.109629
125.000000	0.109270
126.000000	0.108911
127.000000	0.108553
128.000000	0.108194
129.000000	0.107835
130.000000	0.107476
131.000000	0.107118
132.000000	0.106759
133.000000	0.106400
134.000000	0.106041
135.000000	0.105682
136.000000	0.105324
137.000000	0.104965
138.000000	0.104606
139.000000	0.104247
140.000000	0.103888
141.000000	0.103530
142.000000	0.103171
143.000000	0.102812
144.000000	0.102453
145.000000	0.102094
146.000000	0.101736
147.000000	0.101377
148.000000	0.101018
149.000000	0.100659
150.000000	0.100301
151.000000	0.100101
152.000000	0.099901
153.000000	0.099701
154.000000	0.099501
155.000000	0.099301
156.000000	0.099101
157.000000	0.098901
158.000000	0.098701
159.000000	0.098501
160.000000	0.098301
161.000000	0.098101
162.000000	0.097901
163.000000	0.097701
164.000000	0.097501
