Transmission
1.84484300000000e-29	1.87130700000000e-29	1.95617100000000e-29	2.11749600000000e-29	2.39170900000000e-29	2.84674000000000e-29	3.61092100000000e-29	4.93942700000000e-29	7.37959100000000e-29	1.22224000000000e-28	2.28135000000000e-28	4.78894500000000e-28	1.01547800000000e-27	1.63666800000000e-27	1.95177900000000e-27	2.38506900000000e-27	3.56009200000000e-27	6.68856500000000e-27	1.49772500000000e-26	2.96839400000000e-26	2.33340300000000e-26	5.37029900000000e-27	8.86631800000000e-28	2.12494200000000e-28	8.30137500000000e-29	2.85362600000000e-29	9.18674800000000e-30	6.37797400000000e-30	9.64738500000000e-30	1.17113300000000e-29	1.78091400000000e-29	7.69770800000000e-29	3.20807900000000e-28	1.35309900000000e-27	1.51224000000000e-26	8.99511500000000e-26
4.99667100000000e-29	5.07982400000000e-29	5.34566000000000e-29	5.84840100000000e-29	6.69812600000000e-29	8.10212800000000e-29	1.04570300000000e-28	1.45645200000000e-28	2.21784700000000e-28	3.74972400000000e-28	7.11828400000000e-28	1.46895900000000e-27	2.75969800000000e-27	3.75171800000000e-27	4.30774600000000e-27	5.49975400000000e-27	8.65476500000000e-27	1.69062700000000e-26	3.75653300000000e-26	6.34735800000000e-26	3.62968000000000e-26	7.22476700000000e-27	1.27166300000000e-27	3.44029300000000e-28	1.41954500000000e-28	4.65776400000000e-29	1.66376000000000e-29	1.33181400000000e-29	2.10383800000000e-29	2.45834800000000e-29	4.18856500000000e-29	1.95047400000000e-28	7.55276700000000e-28	3.45724300000000e-27	3.85113700000000e-26	2.15361800000000e-25
1.29226000000000e-28	1.31638500000000e-28	1.39338300000000e-28	1.53861100000000e-28	1.78346900000000e-28	2.18772200000000e-28	2.86735800000000e-28	4.06102300000000e-28	6.29955200000000e-28	1.08520200000000e-27	2.07164400000000e-27	4.04852200000000e-27	6.49509300000000e-27	7.82401400000000e-27	9.02564800000000e-27	1.21105400000000e-26	2.00175600000000e-26	4.03276500000000e-26	8.67020600000000e-26	1.18708900000000e-25	5.02212000000000e-26	9.17550800000000e-27	1.75662700000000e-27	5.34069000000000e-28	2.26369300000000e-28	7.19960600000000e-29	2.88983200000000e-29	2.64756200000000e-29	4.25928200000000e-29	4.87995900000000e-29	9.34245300000000e-29	4.60237400000000e-28	1.67171700000000e-27	8.32557600000000e-27	9.10496600000000e-26	4.86561100000000e-25
3.16523600000000e-28	3.22991700000000e-28	3.43621300000000e-28	3.82500300000000e-28	4.48053700000000e-28	5.56507000000000e-28	7.39838000000000e-28	1.06490100000000e-27	1.68137200000000e-27	2.93562500000000e-27	5.51633400000000e-27	9.76000900000000e-27	1.33522000000000e-26	1.51066300000000e-26	1.79437200000000e-26	2.53273500000000e-26	4.37790100000000e-26	9.00129500000000e-26	1.81232600000000e-25	1.92400900000000e-25	6.24828700000000e-26	1.10391900000000e-26	2.32822800000000e-27	7.89011900000000e-28	3.34353500000000e-28	1.05395400000000e-28	4.79011600000000e-29	4.97612800000000e-29	7.96248500000000e-29	9.13074000000000e-29	1.96445700000000e-28	1.00378900000000e-27	3.46541700000000e-27	1.87770800000000e-26	1.98794800000000e-25	1.03185900000000e-24
7.73625500000000e-28	7.90621400000000e-28	8.44835100000000e-28	9.47076600000000e-28	1.11982000000000e-27	1.40688100000000e-27	1.89581700000000e-27	2.77122700000000e-27	4.44024600000000e-27	7.76201000000000e-27	1.38812200000000e-26	2.14384400000000e-26	2.58750100000000e-26	2.88239400000000e-26	3.56732600000000e-26	5.28707300000000e-26	9.50490100000000e-26	1.96587600000000e-25	3.55843600000000e-25	2.84278000000000e-25	7.46178700000000e-26	1.33178500000000e-26	3.12002700000000e-27	1.16509400000000e-27	4.82575300000000e-28	1.54784300000000e-28	8.00158400000000e-29	9.32035800000000e-29	1.45365700000000e-28	1.70416700000000e-28	4.11157400000000e-28	2.13266100000000e-27	7.10626400000000e-27	4.17507500000000e-26	4.21492200000000e-25	2.15490800000000e-24
1.84773800000000e-27	1.89087100000000e-27	2.02856500000000e-27	2.28875000000000e-27	2.72999700000000e-27	3.46773900000000e-27	4.73446000000000e-27	7.01683300000000e-27	1.13312500000000e-26	1.94146700000000e-26	3.17597300000000e-26	4.24967100000000e-26	4.75984300000000e-26	5.38135800000000e-26	6.96958400000000e-26	1.08125700000000e-25	2.00818800000000e-25	4.09740500000000e-25	6.36590100000000e-25	3.78868300000000e-25	8.51114700000000e-26	1.58502300000000e-26	4.13885300000000e-27	1.67669400000000e-27	6.68516500000000e-28	2.23767300000000e-28	1.31767500000000e-28	1.69876700000000e-28	2.54516000000000e-28	3.11102600000000e-28	8.39085800000000e-28	4.33104100000000e-27	1.41730900000000e-26	8.99727400000000e-26	8.56364700000000e-25	4.37349100000000e-24
4.27628500000000e-27	4.38161000000000e-27	4.71829300000000e-27	5.35634000000000e-27	6.44356400000000e-27	8.27292600000000e-27	1.14317900000000e-26	1.71061600000000e-26	2.74712800000000e-26	4.47357000000000e-26	6.48943600000000e-26	7.71512100000000e-26	8.39756700000000e-26	9.79612100000000e-26	1.32815000000000e-25	2.14851900000000e-25	4.08683600000000e-25	8.01606900000000e-25	1.01975000000000e-24	4.57193200000000e-25	9.30195000000000e-26	1.84910700000000e-26	5.38138100000000e-27	2.31982300000000e-27	8.85009100000000e-28	3.16041900000000e-28	2.11859000000000e-28	2.97800800000000e-28	4.25135000000000e-28	5.51211000000000e-28	1.65516900000000e-27	8.35175400000000e-27	2.73275300000000e-26	1.86711600000000e-25	1.66152300000000e-24	8.59092200000000e-24
9.79101700000000e-27	1.00443100000000e-26	1.08552900000000e-26	1.23970300000000e-26	1.50357100000000e-26	1.94932200000000e-26	2.71768800000000e-26	4.06813900000000e-26	6.35398900000000e-26	9.50144200000000e-26	1.21459300000000e-25	1.33974700000000e-25	1.46399800000000e-25	1.77561100000000e-25	2.51588200000000e-25	4.22414900000000e-25	8.13409200000000e-25	1.48364900000000e-24	1.48331600000000e-24	5.16909400000000e-25	1.00344800000000e-25	2.16349700000000e-26	6.99800800000000e-27	3.13943900000000e-27	1.15073600000000e-27	4.46478700000000e-28	3.39908400000000e-28	5.11845500000000e-28	6.95227300000000e-28	9.69577700000000e-28	3.22079100000000e-27	1.56355700000000e-26	5.20127900000000e-26	3.80009200000000e-25	3.13919300000000e-24	1.66108000000000e-23
2.20841500000000e-26	2.26819500000000e-26	2.45984800000000e-26	2.82502200000000e-26	3.45114900000000e-26	4.50626800000000e-26	6.29534000000000e-26	9.27654000000000e-26	1.36874700000000e-25	1.83578700000000e-25	2.11516200000000e-25	2.25847200000000e-25	2.52560000000000e-25	3.19256300000000e-25	4.71484300000000e-25	8.16988600000000e-25	1.56777400000000e-24	2.55477000000000e-24	1.95345300000000e-24	5.54030100000000e-25	1.07144000000000e-25	2.53080600000000e-26	9.04529700000000e-27	4.12463100000000e-27	1.47133100000000e-27	6.28675900000000e-28	5.41375400000000e-28	8.56394600000000e-28	1.11236900000000e-27	1.68637000000000e-27	6.14745900000000e-27	2.83627000000000e-26	9.73515200000000e-26	7.54860200000000e-25	5.76424600000000e-24	3.15007400000000e-23
4.87233600000000e-26	5.00951500000000e-26	5.44942300000000e-26	6.28721100000000e-26	7.71768900000000e-26	1.00926200000000e-25	1.39563000000000e-25	1.97856000000000e-25	2.68360800000000e-25	3.22993000000000e-25	3.48487700000000e-25	3.71631900000000e-25	4.29443400000000e-25	5.65633400000000e-25	8.67811500000000e-25	1.54071300000000e-24	2.88498800000000e-24	4.01820500000000e-24	2.33101300000000e-24	5.67786300000000e-25	1.13071900000000e-25	2.94227100000000e-26	1.15148400000000e-26	5.21948000000000e-27	1.84648400000000e-27	8.76832600000000e-28	8.49286000000000e-28	1.38240800000000e-27	1.73526400000000e-27	2.88073300000000e-27	1.14116900000000e-26	4.96433900000000e-26	1.77997100000000e-25	1.45244400000000e-24	1.02389100000000e-23	5.82244200000000e-23
1.05581200000000e-25	1.08636700000000e-25	1.18415400000000e-25	1.36927400000000e-25	1.68059300000000e-25	2.17931700000000e-25	2.92931600000000e-25	3.89675300000000e-25	4.79774900000000e-25	5.30635900000000e-25	5.56352100000000e-25	6.03961200000000e-25	7.23981300000000e-25	9.91891600000000e-25	1.57460300000000e-24	2.83627200000000e-24	5.04114400000000e-24	5.74523100000000e-24	2.55995300000000e-24	5.65402200000000e-25	1.18751800000000e-25	3.41213200000000e-26	1.44446900000000e-26	6.39159500000000e-27	2.29184600000000e-27	1.21656900000000e-27	1.31628600000000e-27	2.16006700000000e-27	2.65898200000000e-27	4.85825300000000e-27	2.06806600000000e-26	8.45478000000000e-26	3.19891200000000e-25	2.72232300000000e-24	1.77376100000000e-23	1.05590600000000e-22
2.24186900000000e-25	2.30707900000000e-25	2.51451300000000e-25	2.90118300000000e-25	3.53035300000000e-25	4.47333700000000e-25	5.72296800000000e-25	7.02417100000000e-25	7.92449100000000e-25	8.33220300000000e-25	8.72446700000000e-25	9.73865300000000e-25	1.21182100000000e-24	1.72268300000000e-24	2.81547900000000e-24	5.07696400000000e-24	8.27445200000000e-24	7.44427100000000e-24	2.62773400000000e-24	5.52868900000000e-25	1.24496100000000e-25	3.94903200000000e-26	1.78050800000000e-26	7.60310500000000e-27	2.82429900000000e-27	1.68111400000000e-27	2.01468900000000e-27	3.27097100000000e-27	4.01653700000000e-27	8.10077900000000e-27	3.65806300000000e-26	1.40711400000000e-25	5.66138400000000e-25	4.97582600000000e-24	3.00728100000000e-23	1.88229600000000e-22
4.66061100000000e-25	4.79161400000000e-25	5.20314700000000e-25	5.94763900000000e-25	7.09019400000000e-25	8.63031700000000e-25	1.03403800000000e-24	1.17154900000000e-24	1.24247800000000e-24	1.28086600000000e-24	1.36212400000000e-24	1.57027000000000e-24	2.02623300000000e-24	2.97954200000000e-24	4.98061400000000e-24	8.82934200000000e-24	1.26715400000000e-23	8.80779500000000e-24	2.57494700000000e-24	5.37701800000000e-25	1.31234300000000e-25	4.58398200000000e-26	2.16103600000000e-26	8.87656000000000e-27	3.48435300000000e-27	2.32831800000000e-27	3.05935600000000e-27	4.83760400000000e-27	6.03262800000000e-27	1.34482800000000e-26	6.34984700000000e-26	2.31054600000000e-25	9.94041100000000e-25	8.92822600000000e-24	5.03342300000000e-23	3.32140200000000e-22
9.35876800000000e-25	9.59721500000000e-25	1.03302800000000e-24	1.15926600000000e-24	1.33638800000000e-24	1.54241500000000e-24	1.72611700000000e-24	1.83721600000000e-24	1.88613900000000e-24	1.94878500000000e-24	2.12383400000000e-24	2.53154400000000e-24	3.38117600000000e-24	5.12415400000000e-24	8.68397900000000e-24	1.47746100000000e-23	1.78880300000000e-23	9.58519400000000e-24	2.44375700000000e-24	5.22815200000000e-25	1.39232700000000e-25	5.32893700000000e-26	2.57365200000000e-26	1.02224200000000e-26	4.31067900000000e-27	3.23158700000000e-27	4.59864200000000e-27	7.00271300000000e-27	9.02123200000000e-27	2.22186000000000e-26	1.07963500000000e-25	3.74954600000000e-25	1.73044000000000e-24	1.57033700000000e-23	8.31994500000000e-23	5.79330200000000e-22
1.78582600000000e-24	1.82326700000000e-24	1.93471400000000e-24	2.11349600000000e-24	2.33579500000000e-24	2.55101000000000e-24	2.69973300000000e-24	2.76779900000000e-24	2.81717100000000e-24	2.95625800000000e-24	3.31507800000000e-24	4.08356600000000e-24	5.63209800000000e-24	8.75621300000000e-24	1.48645800000000e-23	2.35373500000000e-23	2.31172300000000e-23	9.72471200000000e-24	2.27703500000000e-24	5.10762000000000e-25	1.48958700000000e-25	6.19943200000000e-26	3.00481500000000e-26	1.16869800000000e-26	5.36197300000000e-27	4.49979400000000e-27	6.83489700000000e-27	9.96465300000000e-27	1.34638500000000e-26	3.65592900000000e-26	1.79775300000000e-25	6.02896100000000e-25	2.98786400000000e-24	2.70692300000000e-23	1.35984400000000e-22	9.98348000000000e-22
3.18267600000000e-24	3.23060100000000e-24	3.36725400000000e-24	3.56733700000000e-24	3.78155800000000e-24	3.94757200000000e-24	4.03197600000000e-24	4.07306900000000e-24	4.17583700000000e-24	4.48145800000000e-24	5.17690100000000e-24	6.58095100000000e-24	9.34638900000000e-24	1.48159000000000e-23	2.47839400000000e-23	3.51975000000000e-23	2.72636800000000e-23	9.32764800000000e-24	2.10039000000000e-24	5.01886400000000e-25	1.60472100000000e-25	7.18632500000000e-26	3.43245900000000e-26	1.33028500000000e-26	6.70106400000000e-27	6.27328900000000e-27	1.00063000000000e-26	1.39660700000000e-26	2.00452600000000e-26	5.98066300000000e-26	2.92735300000000e-25	9.60908300000000e-25	5.11133400000000e-24	4.56900400000000e-23	2.19832100000000e-22	1.69803600000000e-21
5.25500000000000e-24	5.30220200000000e-24	5.42970700000000e-24	5.59607200000000e-24	5.74257000000000e-24	5.82488200000000e-24	5.85623600000000e-24	5.92449500000000e-24	6.17379300000000e-24	6.79631500000000e-24	8.08471400000000e-24	1.05862000000000e-23	1.54280100000000e-23	2.47288600000000e-23	3.98750500000000e-23	4.87610700000000e-23	2.94621500000000e-23	8.58788300000000e-24	1.93060600000000e-24	4.96583600000000e-25	1.73909100000000e-25	8.26792300000000e-26	3.83972400000000e-26	1.51216600000000e-26	8.41360000000000e-27	8.74480200000000e-27	1.43915700000000e-26	1.93343300000000e-26	2.97769000000000e-26	9.71604100000000e-26	4.66138300000000e-25	1.51936500000000e-24	8.65864100000000e-24	7.55106700000000e-23	3.51729800000000e-22	2.84858500000000e-21
8.13621100000000e-24	8.16911600000000e-24	8.25119500000000e-24	8.34006400000000e-24	8.39264000000000e-24	8.40434200000000e-24	8.43991600000000e-24	8.63515200000000e-24	9.18737800000000e-24	1.03819600000000e-23	1.27028800000000e-23	1.70937500000000e-23	2.54474800000000e-23	4.07678900000000e-23	6.15892000000000e-23	6.23381100000000e-23	2.96462900000000e-23	7.74318100000000e-24	1.78780700000000e-24	4.98300900000000e-25	1.90601100000000e-25	9.46527300000000e-26	4.24586200000000e-26	1.73238000000000e-26	1.06852400000000e-26	1.22562400000000e-26	2.04384700000000e-26	2.66970300000000e-26	4.44599200000000e-26	1.57701800000000e-25	7.31680800000000e-25	2.40221600000000e-24	1.46215300000000e-23	1.23075900000000e-22	5.61092300000000e-22	4.74054000000000e-21
1.19595500000000e-23	1.19704200000000e-23	1.19907500000000e-23	1.19953100000000e-23	1.19767500000000e-23	1.19813800000000e-23	1.21292200000000e-23	1.26161900000000e-23	1.37284900000000e-23	1.59179100000000e-23	2.00010500000000e-23	2.75829500000000e-23	4.16880700000000e-23	6.57002000000000e-23	8.98179000000000e-23	7.29569000000000e-23	2.80786400000000e-23	6.89209500000000e-24	1.66763200000000e-24	5.05534500000000e-25	2.10147800000000e-25	1.07046100000000e-25	4.64267800000000e-26	1.99668600000000e-26	1.36741400000000e-26	1.71797100000000e-26	2.85314800000000e-26	3.67228500000000e-26	6.64892500000000e-26	2.54481700000000e-25	1.12989500000000e-24	3.78685600000000e-24	2.45182300000000e-23	1.97350700000000e-22	8.90186100000000e-22	7.79864100000000e-21
1.69116100000000e-23	1.69031100000000e-23	1.68752700000000e-23	1.68328100000000e-23	1.68163300000000e-23	1.69314200000000e-23	1.73659900000000e-23	1.84063000000000e-23	2.04894700000000e-23	2.43513300000000e-23	3.13626100000000e-23	4.41683800000000e-23	6.71963200000000e-23	1.01985600000000e-22	1.21362200000000e-22	7.79065600000000e-23	2.52894900000000e-23	6.07407900000000e-24	1.56130000000000e-24	5.15533600000000e-25	2.31200800000000e-25	1.18564900000000e-25	5.01221500000000e-26	2.30443000000000e-26	1.75220400000000e-26	2.38932400000000e-26	3.89235200000000e-26	5.01176600000000e-26	9.89988500000000e-26	4.05272800000000e-25	1.71005700000000e-24	5.92072000000000e-24	4.05818900000000e-23	3.10007700000000e-22	1.39829200000000e-21	1.26162500000000e-20
2.33332100000000e-23	2.33184600000000e-23	2.32849000000000e-23	2.32746800000000e-23	2.33852800000000e-23	2.37947400000000e-23	2.47853700000000e-23	2.67868500000000e-23	3.04865400000000e-23	3.70882500000000e-23	4.88482700000000e-23	6.99165100000000e-23	1.05811600000000e-22	1.50463800000000e-22	1.50010000000000e-22	7.64192300000000e-23	2.19448200000000e-23	5.32222100000000e-24	1.46622400000000e-24	5.27204700000000e-25	2.52580400000000e-25	1.28180800000000e-25	5.35362500000000e-26	2.66005300000000e-26	2.24275800000000e-26	3.28352300000000e-26	5.18555900000000e-26	6.78393400000000e-26	1.46485700000000e-25	6.34879800000000e-25	2.53796800000000e-24	9.17039800000000e-24	6.61785000000000e-23	4.77052200000000e-22	2.17327900000000e-21	2.00420900000000e-20
3.16714700000000e-23	3.16729900000000e-23	3.17033200000000e-23	3.18479100000000e-23	3.22724600000000e-23	3.32500000000000e-23	3.52017900000000e-23	3.87839100000000e-23	4.50854100000000e-23	5.60518000000000e-23	7.52745100000000e-23	1.08773800000000e-22	1.61120100000000e-22	2.07603300000000e-22	1.68166400000000e-22	6.95848800000000e-23	1.85256800000000e-23	4.64195600000000e-24	1.37813000000000e-24	5.38613800000000e-25	2.72256300000000e-25	1.34896900000000e-25	5.66008700000000e-26	3.06322600000000e-26	2.85703300000000e-26	4.43484600000000e-26	6.73983500000000e-26	9.09190100000000e-26	2.14756400000000e-25	9.74117800000000e-25	3.69211700000000e-24	1.40392000000000e-23	1.06027200000000e-22	7.18569300000000e-22	3.33705600000000e-21	3.11984500000000e-20
4.31518700000000e-23	4.32030300000000e-23	4.34002600000000e-23	4.38824600000000e-23	4.49053600000000e-23	4.68795300000000e-23	5.04433400000000e-23	5.66191900000000e-23	6.71469800000000e-23	8.51436100000000e-23	1.16130300000000e-22	1.67850600000000e-22	2.38106300000000e-22	2.67798800000000e-22	1.73488900000000e-22	6.05949000000000e-23	1.55940700000000e-23	4.10386300000000e-24	1.31749100000000e-24	5.57767200000000e-25	2.93040500000000e-25	1.40679300000000e-25	6.03728400000000e-26	3.57814800000000e-26	3.67873500000000e-26	5.96688800000000e-26	8.70513400000000e-26	1.22689700000000e-25	3.16695000000000e-25	1.48308800000000e-24	5.35116800000000e-24	2.15357400000000e-23	1.68829800000000e-22	1.07302900000000e-21	5.11660200000000e-21	4.80129400000000e-20
5.92026300000000e-23	5.93533300000000e-23	5.98726300000000e-23	6.09712500000000e-23	6.30332500000000e-23	6.66777200000000e-23	7.28864100000000e-23	8.32699300000000e-23	1.00603200000000e-22	1.29780200000000e-22	1.78790300000000e-22	2.55138000000000e-22	3.37090200000000e-22	3.19162000000000e-22	1.66003800000000e-22	5.12487400000000e-23	1.31810600000000e-23	3.68352100000000e-24	1.28070200000000e-24	5.84159600000000e-25	3.13699800000000e-25	1.45807400000000e-25	6.50882100000000e-26	4.23809600000000e-26	4.78049600000000e-26	7.97531800000000e-26	1.11993300000000e-25	1.66736100000000e-25	4.69309000000000e-25	2.23643800000000e-24	7.73773900000000e-24	3.30839300000000e-23	2.66858000000000e-22	1.58998100000000e-21	7.83139300000000e-21	7.30117300000000e-20
8.05894200000000e-23	8.09107700000000e-23	8.19733600000000e-23	8.40865100000000e-23	8.78171500000000e-23	9.40928500000000e-23	1.04414900000000e-22	1.21286000000000e-22	1.49011700000000e-22	1.94884900000000e-22	2.69075200000000e-22	3.72465100000000e-22	4.43405500000000e-22	3.43758200000000e-22	1.46879200000000e-22	4.19468900000000e-23	1.10456200000000e-23	3.29972100000000e-24	1.24227000000000e-24	6.05904500000000e-25	3.26940800000000e-25	1.47970300000000e-25	6.96897600000000e-26	4.99220800000000e-26	6.14270100000000e-26	1.03729200000000e-25	1.41203100000000e-25	2.24047400000000e-25	6.85805900000000e-25	3.27931200000000e-24	1.09905600000000e-23	5.00724800000000e-23	4.12243800000000e-22	2.30809200000000e-21	1.18129700000000e-20	1.08450400000000e-19
