1.000000	608.570008
1.099910	536.600171
1.199820	452.343322
1.299730	368.086474
1.399640	283.829625
1.499550	199.572777
1.599460	176.795002
1.699370	154.295413
1.799280	131.795824
1.899190	109.296236
1.999100	86.796647
2.099010	80.512817
2.198920	83.872238
2.298830	77.197044
2.398740	70.521850
2.498650	67.498555
2.598560	60.617998
2.698470	53.737441
2.798380	46.856884
2.898290	39.984802
2.998200	33.103892
3.098110	31.136783
3.198020	29.259836
3.297930	27.382888
3.397840	25.505940
3.497750	23.628992
3.597660	21.752045
3.697570	21.630101
3.797480	19.657024
3.897390	17.683947
3.997300	15.710870
4.097210	14.929553
4.197120	14.181340
4.297030	13.433128
4.396940	12.684916
4.496850	11.936703
4.596760	11.188491
4.696670	10.440279
4.796580	9.692067
4.896490	8.943854
4.996400	8.195642
5.096310	7.842802
5.196220	7.504742
5.296130	7.166683
5.396040	6.828623
5.495950	6.490563
5.595860	6.152504
5.695770	5.814444
5.795680	5.476384
5.895590	5.138324
5.995500	4.800265
6.095410	4.654839
6.195320	4.518499
6.295230	4.382159
6.395140	4.245819
6.495050	4.109480
6.594959	3.973140
6.694869	3.836800
6.794779	3.700460
6.894689	3.564121
6.994599	3.427781
7.094509	3.291441
7.194419	3.155101
7.294329	3.018762
7.394239	2.882422
7.494149	2.746082
7.594059	2.609742
7.693969	2.473403
7.793879	2.337063
7.893789	2.200723
7.993699	2.064384
8.093609	2.009912
8.193519	1.960950
8.293429	1.911989
8.393339	1.863028
8.493249	1.814066
8.593159	1.765105
8.693069	1.716143
8.792979	1.667182
8.892889	1.618221
8.992799	1.569259
9.092709	1.520298
9.192619	1.471337
9.292529	1.422375
9.392439	1.373414
9.492349	1.324452
9.592259	1.275491
9.692169	1.226530
9.792079	1.177568
9.891989	1.128607
9.991899	1.079645
10.091809	1.062394
10.191719	1.047940
10.291629	1.033486
10.391539	1.019032
10.491449	1.004578
10.591359	0.990124
10.691269	0.975670
10.791179	0.961216
10.891089	0.946762
10.990999	0.932308
11.090909	0.917854
11.190819	0.903400
11.290729	0.888946
11.390639	0.874492
11.490549	0.860038
11.590459	0.845584
11.690369	0.831130
11.790279	0.816676
11.890189	0.802223
11.990099	0.787769
12.090009	0.773315
12.189919	0.758861
12.289829	0.744407
12.389739	0.729953
12.489649	0.715499
12.589559	0.701045
12.689469	0.686591
12.789379	0.672137
12.889289	0.657683
12.989199	0.643229
13.089109	0.628775
13.189019	0.614321
13.288929	0.599867
13.388839	0.585413
13.488749	0.570959
13.588659	0.556505
13.688569	0.542051
13.788479	0.527597
13.888389	0.513144
13.988299	0.498690
14.088209	0.484236
14.188119	0.469782
14.288029	0.455328
14.387939	0.440874
14.487849	0.426420
14.587759	0.411966
14.687669	0.397512
14.787579	0.383058
14.887489	0.368604
14.987399	0.354150
15.087309	0.349268
15.187219	0.345768
15.287129	0.342267
15.387039	0.338767
15.486949	0.335267
15.586859	0.331766
15.686769	0.328266
15.786679	0.324766
15.886589	0.321265
15.986499	0.317765
16.086409	0.314264
16.186319	0.310764
16.286229	0.307264
16.386139	0.303763
16.486049	0.300263
16.585959	0.296763
16.685869	0.293262
16.785779	0.289762
16.885689	0.286262
16.985599	0.282761
17.085509	0.279261
17.185419	0.275760
17.285329	0.272260
17.385239	0.268760
17.485149	0.265259
17.585059	0.261759
17.684968	0.258259
17.784878	0.254758
17.884788	0.251258
17.984698	0.247757
18.084608	0.244257
18.184518	0.240757
18.284428	0.237256
18.384338	0.233756
18.484248	0.230256
18.584158	0.226755
18.684068	0.223255
18.783978	0.219755
18.883888	0.216254
18.983798	0.212754
19.083708	0.209253
19.183618	0.205753
19.283528	0.202253
19.383438	0.198752
19.483348	0.195252
19.583258	0.191752
19.683168	0.188251
19.783078	0.184751
19.882988	0.181250
19.982898	0.177750
20.082808	0.176403
20.182718	0.175502
20.282628	0.174600
20.382538	0.173698
20.482448	0.172796
20.582358	0.171894
20.682268	0.170992
20.782178	0.170090
20.882088	0.169188
20.981998	0.168286
21.081908	0.167384
21.181818	0.166482
21.281728	0.165580
21.381638	0.164679
21.481548	0.163777
21.581458	0.162875
21.681368	0.161973
21.781278	0.161071
21.881188	0.160169
21.981098	0.159267
22.081008	0.158365
22.180918	0.157463
22.280828	0.156561
22.380738	0.155659
22.480648	0.154757
22.580558	0.153856
22.680468	0.152954
22.780378	0.152052
22.880288	0.151150
22.980198	0.150248
23.080108	0.149346
23.180018	0.148444
23.279928	0.147542
23.379838	0.146640
23.479748	0.145738
23.579658	0.144836
23.679568	0.143935
23.779478	0.143033
23.879388	0.142131
23.979298	0.141229
